Customer_ID,Segments
18153.0,Fading_flames
18152.0,Fading_flames
18151.0,Silver_customers
18150.0,Gold_customers
18149.0,Gold_customers
18148.0,Fading_flames
18147.0,Gold_customers
18146.0,Silver_customers
18145.0,Platinum_customers
18144.0,Platinum_customers
18143.0,Silver_customers
18142.0,Silver_customers
18141.0,Raising_stars
18140.0,Fading_flames
18139.0,Platinum_customers
18138.0,Raising_stars
18137.0,Fading_flames
18136.0,Silver_customers
18135.0,Gold_customers
18134.0,Fading_flames
18133.0,Raising_stars
18132.0,Fading_flames
18131.0,Fading_flames
18130.0,Platinum_customers
18129.0,Raising_stars
18128.0,Fading_flames
18127.0,Gold_customers
18126.0,Silver_customers
18125.0,Gold_customers
18124.0,Fading_flames
18123.0,Gold_customers
18122.0,Platinum_customers
18121.0,Silver_customers
18120.0,Raising_stars
18119.0,Raising_stars
18118.0,Platinum_customers
18117.0,Gold_customers
18116.0,Silver_customers
18115.0,Fading_flames
18114.0,Raising_stars
18113.0,Raising_stars
18112.0,Platinum_customers
18111.0,Fading_flames
18110.0,Gold_customers
18109.0,Platinum_customers
18108.0,Raising_stars
18107.0,Fading_flames
18106.0,Raising_stars
18105.0,Gold_customers
18104.0,Gold_customers
18103.0,Fading_flames
18102.0,Platinum_customers
18101.0,Platinum_customers
18100.0,Fading_flames
18099.0,Silver_customers
18098.0,Raising_stars
18097.0,Platinum_customers
18096.0,Platinum_customers
18095.0,Raising_stars
18094.0,Silver_customers
18093.0,Silver_customers
18092.0,Platinum_customers
18091.0,Fading_flames
18090.0,Fading_flames
18089.0,Fading_flames
18088.0,Silver_customers
18087.0,Silver_customers
18086.0,Raising_stars
18085.0,Raising_stars
18084.0,Platinum_customers
18083.0,Raising_stars
18082.0,Gold_customers
18081.0,Gold_customers
18080.0,Platinum_customers
18079.0,Gold_customers
18078.0,Raising_stars
18077.0,Platinum_customers
18076.0,Raising_stars
18075.0,Gold_customers
18074.0,Raising_stars
18073.0,Silver_customers
18072.0,Silver_customers
18071.0,Raising_stars
18070.0,Fading_flames
18069.0,Gold_customers
18068.0,Raising_stars
18067.0,Gold_customers
18066.0,Silver_customers
18065.0,Platinum_customers
18064.0,Silver_customers
18063.0,Raising_stars
18062.0,Silver_customers
18061.0,Gold_customers
18060.0,Raising_stars
18059.0,Platinum_customers
18058.0,Platinum_customers
18057.0,Raising_stars
18056.0,Raising_stars
18055.0,Platinum_customers
18054.0,Raising_stars
18053.0,Silver_customers
18052.0,Fading_flames
18051.0,Fading_flames
18050.0,Raising_stars
18049.0,Fading_flames
18048.0,Raising_stars
18047.0,Raising_stars
18046.0,Fading_flames
18045.0,Gold_customers
18044.0,Platinum_customers
18043.0,Gold_customers
18042.0,Gold_customers
18041.0,Platinum_customers
18040.0,Gold_customers
18039.0,Raising_stars
18038.0,Fading_flames
18037.0,Silver_customers
18036.0,Gold_customers
18035.0,Gold_customers
18034.0,Gold_customers
18033.0,Silver_customers
18032.0,Raising_stars
18031.0,Raising_stars
18030.0,Platinum_customers
18029.0,Fading_flames
18028.0,Fading_flames
18027.0,Silver_customers
18026.0,Fading_flames
18025.0,Raising_stars
18024.0,Silver_customers
18023.0,Fading_flames
18022.0,Gold_customers
18021.0,Fading_flames
18020.0,Fading_flames
18019.0,Gold_customers
18018.0,Silver_customers
18017.0,Silver_customers
18016.0,Gold_customers
18015.0,Platinum_customers
18014.0,Gold_customers
18013.0,Silver_customers
18012.0,Fading_flames
18011.0,Raising_stars
18010.0,Raising_stars
18009.0,Raising_stars
18008.0,Silver_customers
18007.0,Raising_stars
18006.0,Gold_customers
18005.0,Platinum_customers
18004.0,Raising_stars
18003.0,Raising_stars
18002.0,Raising_stars
18001.0,Platinum_customers
18000.0,Fading_flames
17999.0,Gold_customers
17998.0,Raising_stars
17997.0,Silver_customers
17996.0,Raising_stars
17995.0,Raising_stars
17994.0,Silver_customers
17993.0,Fading_flames
17992.0,Raising_stars
17991.0,Raising_stars
17990.0,Raising_stars
17989.0,Raising_stars
17988.0,Platinum_customers
17987.0,Silver_customers
17986.0,Gold_customers
17985.0,Gold_customers
17984.0,Silver_customers
17983.0,Raising_stars
17982.0,Fading_flames
17981.0,Raising_stars
17980.0,Silver_customers
17979.0,Gold_customers
17978.0,Raising_stars
17977.0,Gold_customers
17976.0,Raising_stars
17975.0,Platinum_customers
17974.0,Gold_customers
17973.0,Gold_customers
17972.0,Raising_stars
17971.0,Fading_flames
17970.0,Raising_stars
17969.0,Silver_customers
17968.0,Raising_stars
17967.0,Raising_stars
17966.0,Gold_customers
17965.0,Gold_customers
17964.0,Gold_customers
17963.0,Fading_flames
17962.0,Silver_customers
17961.0,Gold_customers
17960.0,Silver_customers
17959.0,Fading_flames
17958.0,Silver_customers
17957.0,Silver_customers
17956.0,Raising_stars
17955.0,Raising_stars
17954.0,Platinum_customers
17953.0,Fading_flames
17952.0,Raising_stars
17951.0,Gold_customers
17950.0,Silver_customers
17949.0,Platinum_customers
17948.0,Silver_customers
17947.0,Gold_customers
17946.0,Raising_stars
17945.0,Fading_flames
17944.0,Fading_flames
17943.0,Fading_flames
17942.0,Platinum_customers
17941.0,Silver_customers
17940.0,Gold_customers
17939.0,Silver_customers
17938.0,Fading_flames
17937.0,Platinum_customers
17936.0,Platinum_customers
17935.0,Silver_customers
17934.0,Gold_customers
17933.0,Fading_flames
17932.0,Gold_customers
17931.0,Silver_customers
17930.0,Gold_customers
17929.0,Platinum_customers
17928.0,Gold_customers
17927.0,Fading_flames
17926.0,Silver_customers
17925.0,Raising_stars
17924.0,Platinum_customers
17923.0,Raising_stars
17922.0,Fading_flames
17921.0,Silver_customers
17920.0,Platinum_customers
17919.0,Silver_customers
17918.0,Fading_flames
17917.0,Gold_customers
17916.0,Fading_flames
17915.0,Fading_flames
17914.0,Platinum_customers
17913.0,Silver_customers
17912.0,Raising_stars
17911.0,Platinum_customers
17910.0,Fading_flames
17909.0,Fading_flames
17908.0,Raising_stars
17907.0,Fading_flames
17906.0,Raising_stars
17905.0,Silver_customers
17904.0,Gold_customers
17903.0,Raising_stars
17902.0,Fading_flames
17901.0,Gold_customers
17900.0,Silver_customers
17899.0,Silver_customers
17898.0,Silver_customers
17897.0,Silver_customers
17896.0,Gold_customers
17895.0,Gold_customers
17894.0,Silver_customers
17893.0,Raising_stars
17892.0,Gold_customers
17891.0,Silver_customers
17890.0,Raising_stars
17889.0,Raising_stars
17888.0,Gold_customers
17887.0,Silver_customers
17886.0,Gold_customers
17885.0,Platinum_customers
17884.0,Platinum_customers
17883.0,Platinum_customers
17882.0,Raising_stars
17881.0,Raising_stars
17880.0,Raising_stars
17879.0,Silver_customers
17878.0,Gold_customers
17877.0,Silver_customers
17876.0,Raising_stars
17875.0,Fading_flames
17874.0,Silver_customers
17873.0,Silver_customers
17872.0,Raising_stars
17871.0,Raising_stars
17870.0,Platinum_customers
17869.0,Silver_customers
17868.0,Raising_stars
17867.0,Gold_customers
17866.0,Silver_customers
17865.0,Gold_customers
17864.0,Platinum_customers
17863.0,Silver_customers
17862.0,Raising_stars
17861.0,Platinum_customers
17860.0,Raising_stars
17859.0,Raising_stars
17858.0,Platinum_customers
17857.0,Platinum_customers
17856.0,Platinum_customers
17855.0,Raising_stars
17854.0,Silver_customers
17853.0,Raising_stars
17852.0,Platinum_customers
17851.0,Fading_flames
17850.0,Raising_stars
17849.0,Raising_stars
17848.0,Silver_customers
17847.0,Fading_flames
17846.0,Silver_customers
17845.0,Fading_flames
17844.0,Silver_customers
17843.0,Raising_stars
17842.0,Fading_flames
17841.0,Platinum_customers
17840.0,Fading_flames
17839.0,Gold_customers
17838.0,Gold_customers
17837.0,Gold_customers
17836.0,Gold_customers
17835.0,Platinum_customers
17834.0,Fading_flames
17833.0,Fading_flames
17832.0,Gold_customers
17831.0,Gold_customers
17830.0,Platinum_customers
17829.0,Raising_stars
17828.0,Platinum_customers
17827.0,Platinum_customers
17826.0,Raising_stars
17825.0,Fading_flames
17824.0,Gold_customers
17823.0,Fading_flames
17822.0,Fading_flames
17821.0,Raising_stars
17820.0,Raising_stars
17819.0,Silver_customers
17818.0,Fading_flames
17817.0,Platinum_customers
17816.0,Gold_customers
17815.0,Raising_stars
17814.0,Raising_stars
17813.0,Platinum_customers
17812.0,Platinum_customers
17811.0,Platinum_customers
17810.0,Fading_flames
17809.0,Platinum_customers
17808.0,Fading_flames
17807.0,Raising_stars
17806.0,Platinum_customers
17805.0,Silver_customers
17804.0,Raising_stars
17803.0,Raising_stars
17802.0,Silver_customers
17801.0,Fading_flames
17800.0,Gold_customers
17799.0,Gold_customers
17798.0,Fading_flames
17797.0,Gold_customers
17796.0,Gold_customers
17795.0,Silver_customers
17794.0,Fading_flames
17793.0,Gold_customers
17792.0,Fading_flames
17791.0,Gold_customers
17790.0,Gold_customers
17789.0,Raising_stars
17788.0,Silver_customers
17787.0,Silver_customers
17786.0,Silver_customers
17785.0,Gold_customers
17784.0,Fading_flames
17783.0,Silver_customers
17782.0,Raising_stars
17781.0,Silver_customers
17780.0,Fading_flames
17779.0,Gold_customers
17778.0,Fading_flames
17777.0,Gold_customers
17776.0,Raising_stars
17775.0,Raising_stars
17774.0,Silver_customers
17773.0,Fading_flames
17772.0,Platinum_customers
17771.0,Gold_customers
17770.0,Raising_stars
17769.0,Platinum_customers
17768.0,Platinum_customers
17767.0,Platinum_customers
17766.0,Raising_stars
17765.0,Silver_customers
17764.0,Gold_customers
17763.0,Raising_stars
17762.0,Fading_flames
17761.0,Gold_customers
17760.0,Gold_customers
17759.0,Platinum_customers
17758.0,Gold_customers
17757.0,Platinum_customers
17756.0,Raising_stars
17755.0,Fading_flames
17754.0,Platinum_customers
17753.0,Fading_flames
17752.0,Raising_stars
17751.0,Fading_flames
17750.0,Platinum_customers
17749.0,Silver_customers
17748.0,Fading_flames
17747.0,Silver_customers
17746.0,Raising_stars
17745.0,Fading_flames
17744.0,Platinum_customers
17743.0,Fading_flames
17742.0,Silver_customers
17741.0,Raising_stars
17740.0,Raising_stars
17739.0,Platinum_customers
17738.0,Gold_customers
17737.0,Platinum_customers
17736.0,Platinum_customers
17735.0,Platinum_customers
17734.0,Gold_customers
17733.0,Gold_customers
17732.0,Raising_stars
17731.0,Silver_customers
17730.0,Platinum_customers
17729.0,Fading_flames
17728.0,Platinum_customers
17727.0,Platinum_customers
17726.0,Raising_stars
17725.0,Platinum_customers
17724.0,Gold_customers
17723.0,Silver_customers
17722.0,Silver_customers
17721.0,Fading_flames
17720.0,Gold_customers
17719.0,Gold_customers
17718.0,Raising_stars
17717.0,Fading_flames
17716.0,Gold_customers
17715.0,Raising_stars
17714.0,Raising_stars
17713.0,Raising_stars
17712.0,Gold_customers
17711.0,Platinum_customers
17710.0,Fading_flames
17709.0,Silver_customers
17708.0,Silver_customers
17707.0,Silver_customers
17706.0,Platinum_customers
17705.0,Platinum_customers
17704.0,Silver_customers
17703.0,Gold_customers
17702.0,Gold_customers
17701.0,Raising_stars
17700.0,Platinum_customers
17699.0,Fading_flames
17698.0,Raising_stars
17697.0,Raising_stars
17696.0,Gold_customers
17695.0,Silver_customers
17694.0,Silver_customers
17693.0,Silver_customers
17692.0,Silver_customers
17691.0,Raising_stars
17690.0,Gold_customers
17689.0,Raising_stars
17688.0,Raising_stars
17687.0,Fading_flames
17686.0,Platinum_customers
17685.0,Platinum_customers
17684.0,Gold_customers
17683.0,Raising_stars
17682.0,Platinum_customers
17681.0,Fading_flames
17680.0,Gold_customers
17679.0,Gold_customers
17678.0,Raising_stars
17677.0,Platinum_customers
17676.0,Platinum_customers
17675.0,Platinum_customers
17674.0,Silver_customers
17673.0,Platinum_customers
17672.0,Gold_customers
17671.0,Platinum_customers
17670.0,Raising_stars
17669.0,Gold_customers
17668.0,Platinum_customers
17667.0,Silver_customers
17666.0,Platinum_customers
17665.0,Fading_flames
17664.0,Gold_customers
17663.0,Gold_customers
17662.0,Fading_flames
17661.0,Fading_flames
17660.0,Silver_customers
17659.0,Platinum_customers
17658.0,Platinum_customers
17657.0,Fading_flames
17656.0,Silver_customers
17655.0,Platinum_customers
17654.0,Raising_stars
17653.0,Gold_customers
17652.0,Gold_customers
17651.0,Platinum_customers
17650.0,Gold_customers
17649.0,Silver_customers
17648.0,Silver_customers
17647.0,Silver_customers
17646.0,Raising_stars
17645.0,Fading_flames
17644.0,Platinum_customers
17643.0,Raising_stars
17642.0,Silver_customers
17641.0,Fading_flames
17640.0,Silver_customers
17639.0,Raising_stars
17638.0,Fading_flames
17637.0,Gold_customers
17636.0,Platinum_customers
17635.0,Fading_flames
17634.0,Gold_customers
17633.0,Gold_customers
17632.0,Fading_flames
17631.0,Platinum_customers
17630.0,Silver_customers
17629.0,Platinum_customers
17628.0,Silver_customers
17627.0,Fading_flames
17626.0,Fading_flames
17625.0,Gold_customers
17624.0,Platinum_customers
17623.0,Gold_customers
17622.0,Fading_flames
17621.0,Gold_customers
17620.0,Silver_customers
17619.0,Raising_stars
17618.0,Platinum_customers
17617.0,Fading_flames
17616.0,Silver_customers
17615.0,Silver_customers
17614.0,Gold_customers
17613.0,Gold_customers
17612.0,Gold_customers
17611.0,Platinum_customers
17610.0,Fading_flames
17609.0,Gold_customers
17608.0,Gold_customers
17607.0,Raising_stars
17606.0,Fading_flames
17605.0,Fading_flames
17604.0,Raising_stars
17603.0,Gold_customers
17602.0,Platinum_customers
17601.0,Raising_stars
17600.0,Platinum_customers
17599.0,Fading_flames
17598.0,Raising_stars
17597.0,Raising_stars
17596.0,Gold_customers
17595.0,Platinum_customers
17594.0,Silver_customers
17593.0,Platinum_customers
17592.0,Fading_flames
17591.0,Silver_customers
17590.0,Platinum_customers
17589.0,Silver_customers
17588.0,Silver_customers
17587.0,Fading_flames
17586.0,Fading_flames
17585.0,Silver_customers
17584.0,Platinum_customers
17583.0,Fading_flames
17582.0,Raising_stars
17581.0,Platinum_customers
17580.0,Raising_stars
17579.0,Platinum_customers
17578.0,Raising_stars
17577.0,Fading_flames
17576.0,Platinum_customers
17575.0,Fading_flames
17574.0,Raising_stars
17573.0,Gold_customers
17572.0,Silver_customers
17571.0,Gold_customers
17570.0,Raising_stars
17569.0,Raising_stars
17568.0,Fading_flames
17567.0,Platinum_customers
17566.0,Platinum_customers
17565.0,Fading_flames
17564.0,Gold_customers
17563.0,Fading_flames
17562.0,Platinum_customers
17561.0,Gold_customers
17560.0,Silver_customers
17559.0,Fading_flames
17558.0,Raising_stars
17557.0,Platinum_customers
17556.0,Raising_stars
17555.0,Gold_customers
17554.0,Platinum_customers
17553.0,Silver_customers
17552.0,Gold_customers
17551.0,Raising_stars
17550.0,Raising_stars
17549.0,Gold_customers
17548.0,Raising_stars
17547.0,Raising_stars
17546.0,Fading_flames
17545.0,Gold_customers
17544.0,Raising_stars
17543.0,Fading_flames
17542.0,Raising_stars
17541.0,Fading_flames
17540.0,Platinum_customers
17539.0,Fading_flames
17538.0,Gold_customers
17537.0,Gold_customers
17536.0,Silver_customers
17535.0,Raising_stars
17534.0,Gold_customers
17533.0,Fading_flames
17532.0,Raising_stars
17531.0,Silver_customers
17530.0,Platinum_customers
17529.0,Fading_flames
17528.0,Platinum_customers
17527.0,Gold_customers
17526.0,Platinum_customers
17525.0,Raising_stars
17524.0,Raising_stars
17523.0,Platinum_customers
17522.0,Platinum_customers
17521.0,Gold_customers
17520.0,Gold_customers
17519.0,Platinum_customers
17518.0,Fading_flames
17517.0,Raising_stars
17516.0,Platinum_customers
17515.0,Gold_customers
17514.0,Silver_customers
17513.0,Silver_customers
17512.0,Gold_customers
17511.0,Platinum_customers
17510.0,Gold_customers
17509.0,Gold_customers
17508.0,Raising_stars
17507.0,Raising_stars
17506.0,Silver_customers
17505.0,Silver_customers
17504.0,Raising_stars
17503.0,Platinum_customers
17502.0,Platinum_customers
17501.0,Raising_stars
17500.0,Platinum_customers
17499.0,Raising_stars
17498.0,Silver_customers
17497.0,Raising_stars
17496.0,Raising_stars
17495.0,Platinum_customers
17494.0,Fading_flames
17493.0,Raising_stars
17492.0,Raising_stars
17491.0,Platinum_customers
17490.0,Platinum_customers
17489.0,Silver_customers
17488.0,Fading_flames
17487.0,Fading_flames
17486.0,Raising_stars
17485.0,Fading_flames
17484.0,Fading_flames
17483.0,Silver_customers
17482.0,Fading_flames
17481.0,Platinum_customers
17480.0,Silver_customers
17479.0,Fading_flames
17478.0,Raising_stars
17477.0,Fading_flames
17476.0,Raising_stars
17475.0,Silver_customers
17474.0,Fading_flames
17473.0,Raising_stars
17472.0,Raising_stars
17471.0,Fading_flames
17470.0,Gold_customers
17469.0,Platinum_customers
17468.0,Platinum_customers
17467.0,Raising_stars
17466.0,Platinum_customers
17465.0,Fading_flames
17464.0,Silver_customers
17463.0,Platinum_customers
17462.0,Gold_customers
17461.0,Gold_customers
17460.0,Silver_customers
17459.0,Gold_customers
17458.0,Platinum_customers
17457.0,Silver_customers
17456.0,Raising_stars
17455.0,Raising_stars
17454.0,Raising_stars
17453.0,Platinum_customers
17452.0,Fading_flames
17451.0,Platinum_customers
17450.0,Platinum_customers
17449.0,Platinum_customers
17448.0,Silver_customers
17447.0,Gold_customers
17446.0,Silver_customers
17445.0,Fading_flames
17444.0,Silver_customers
17443.0,Raising_stars
17442.0,Gold_customers
17441.0,Fading_flames
17440.0,Silver_customers
17439.0,Fading_flames
17438.0,Raising_stars
17437.0,Fading_flames
17436.0,Platinum_customers
17435.0,Raising_stars
17434.0,Platinum_customers
17433.0,Silver_customers
17432.0,Gold_customers
17431.0,Raising_stars
17430.0,Gold_customers
17429.0,Silver_customers
17428.0,Platinum_customers
17427.0,Silver_customers
17426.0,Platinum_customers
17425.0,Gold_customers
17424.0,Fading_flames
17423.0,Gold_customers
17422.0,Platinum_customers
17421.0,Raising_stars
17420.0,Gold_customers
17419.0,Platinum_customers
17418.0,Gold_customers
17417.0,Fading_flames
17416.0,Gold_customers
17415.0,Silver_customers
17414.0,Gold_customers
17413.0,Raising_stars
17412.0,Platinum_customers
17411.0,Platinum_customers
17410.0,Platinum_customers
17409.0,Silver_customers
17408.0,Silver_customers
17407.0,Raising_stars
17406.0,Raising_stars
17405.0,Platinum_customers
17404.0,Platinum_customers
17403.0,Gold_customers
17402.0,Platinum_customers
17401.0,Fading_flames
17400.0,Silver_customers
17399.0,Fading_flames
17398.0,Silver_customers
17397.0,Gold_customers
17396.0,Gold_customers
17395.0,Fading_flames
17394.0,Raising_stars
17393.0,Raising_stars
17392.0,Raising_stars
17391.0,Silver_customers
17390.0,Fading_flames
17389.0,Platinum_customers
17388.0,Silver_customers
17387.0,Gold_customers
17386.0,Platinum_customers
17385.0,Platinum_customers
17384.0,Gold_customers
17383.0,Platinum_customers
17382.0,Silver_customers
17381.0,Platinum_customers
17380.0,Fading_flames
17379.0,Platinum_customers
17378.0,Raising_stars
17377.0,Gold_customers
17376.0,Silver_customers
17375.0,Raising_stars
17374.0,Raising_stars
17373.0,Gold_customers
17372.0,Gold_customers
17371.0,Platinum_customers
17370.0,Silver_customers
17369.0,Fading_flames
17368.0,Gold_customers
17367.0,Raising_stars
17366.0,Raising_stars
17365.0,Platinum_customers
17364.0,Platinum_customers
17363.0,Raising_stars
17362.0,Raising_stars
17361.0,Gold_customers
17360.0,Platinum_customers
17359.0,Platinum_customers
17358.0,Raising_stars
17357.0,Gold_customers
17356.0,Raising_stars
17355.0,Raising_stars
17354.0,Gold_customers
17353.0,Silver_customers
17352.0,Fading_flames
17351.0,Gold_customers
17350.0,Platinum_customers
17349.0,Silver_customers
17348.0,Platinum_customers
17347.0,Silver_customers
17346.0,Platinum_customers
17345.0,Platinum_customers
17344.0,Gold_customers
17343.0,Raising_stars
17342.0,Raising_stars
17341.0,Silver_customers
17340.0,Platinum_customers
17339.0,Silver_customers
17338.0,Platinum_customers
17337.0,Silver_customers
17336.0,Fading_flames
17335.0,Raising_stars
17334.0,Raising_stars
17333.0,Silver_customers
17332.0,Fading_flames
17331.0,Silver_customers
17330.0,Gold_customers
17329.0,Platinum_customers
17328.0,Fading_flames
17327.0,Raising_stars
17326.0,Raising_stars
17325.0,Raising_stars
17324.0,Platinum_customers
17323.0,Platinum_customers
17322.0,Raising_stars
17321.0,Platinum_customers
17320.0,Silver_customers
17319.0,Fading_flames
17318.0,Fading_flames
17317.0,Gold_customers
17316.0,Fading_flames
17315.0,Platinum_customers
17314.0,Gold_customers
17313.0,Platinum_customers
17312.0,Silver_customers
17311.0,Silver_customers
17310.0,Raising_stars
17309.0,Silver_customers
17308.0,Raising_stars
17307.0,Raising_stars
17306.0,Platinum_customers
17305.0,Fading_flames
17304.0,Fading_flames
17303.0,Raising_stars
17302.0,Platinum_customers
17301.0,Gold_customers
17300.0,Raising_stars
17299.0,Platinum_customers
17298.0,Silver_customers
17297.0,Platinum_customers
17296.0,Fading_flames
17295.0,Gold_customers
17294.0,Fading_flames
17293.0,Platinum_customers
17292.0,Fading_flames
17291.0,Raising_stars
17290.0,Platinum_customers
17289.0,Gold_customers
17288.0,Platinum_customers
17287.0,Gold_customers
17286.0,Gold_customers
17285.0,Fading_flames
17284.0,Silver_customers
17283.0,Raising_stars
17282.0,Silver_customers
17281.0,Raising_stars
17280.0,Fading_flames
17279.0,Gold_customers
17278.0,Raising_stars
17277.0,Raising_stars
17276.0,Raising_stars
17275.0,Raising_stars
17274.0,Gold_customers
17273.0,Fading_flames
17272.0,Gold_customers
17271.0,Fading_flames
17270.0,Fading_flames
17269.0,Raising_stars
17268.0,Silver_customers
17267.0,Silver_customers
17266.0,Platinum_customers
17265.0,Silver_customers
17264.0,Fading_flames
17263.0,Raising_stars
17262.0,Gold_customers
17261.0,Fading_flames
17260.0,Raising_stars
17259.0,Silver_customers
17258.0,Raising_stars
17257.0,Fading_flames
17256.0,Silver_customers
17255.0,Gold_customers
17254.0,Platinum_customers
17253.0,Platinum_customers
17252.0,Silver_customers
17251.0,Raising_stars
17250.0,Platinum_customers
17249.0,Fading_flames
17248.0,Silver_customers
17247.0,Platinum_customers
17246.0,Fading_flames
17245.0,Raising_stars
17244.0,Gold_customers
17243.0,Platinum_customers
17242.0,Silver_customers
17241.0,Raising_stars
17240.0,Fading_flames
17239.0,Raising_stars
17238.0,Platinum_customers
17237.0,Platinum_customers
17236.0,Platinum_customers
17235.0,Gold_customers
17234.0,Silver_customers
17233.0,Gold_customers
17232.0,Platinum_customers
17231.0,Platinum_customers
17230.0,Raising_stars
17229.0,Silver_customers
17228.0,Platinum_customers
17227.0,Gold_customers
17226.0,Raising_stars
17225.0,Fading_flames
17224.0,Fading_flames
17223.0,Raising_stars
17222.0,Silver_customers
17221.0,Platinum_customers
17220.0,Gold_customers
17219.0,Gold_customers
17218.0,Platinum_customers
17217.0,Raising_stars
17216.0,Fading_flames
17215.0,Fading_flames
17214.0,Silver_customers
17213.0,Gold_customers
17212.0,Raising_stars
17211.0,Gold_customers
17210.0,Raising_stars
17209.0,Fading_flames
17208.0,Raising_stars
17207.0,Fading_flames
17206.0,Gold_customers
17205.0,Gold_customers
17204.0,Silver_customers
17203.0,Gold_customers
17202.0,Fading_flames
17201.0,Gold_customers
17200.0,Raising_stars
17199.0,Fading_flames
17198.0,Gold_customers
17197.0,Gold_customers
17196.0,Fading_flames
17195.0,Fading_flames
17194.0,Raising_stars
17193.0,Gold_customers
17192.0,Fading_flames
17191.0,Gold_customers
17190.0,Silver_customers
17189.0,Silver_customers
17188.0,Platinum_customers
17187.0,Raising_stars
17186.0,Gold_customers
17185.0,Fading_flames
17184.0,Fading_flames
17183.0,Platinum_customers
17182.0,Fading_flames
17181.0,Gold_customers
17180.0,Gold_customers
17179.0,Silver_customers
17178.0,Fading_flames
17177.0,Fading_flames
17176.0,Raising_stars
17175.0,Gold_customers
17174.0,Raising_stars
17173.0,Platinum_customers
17172.0,Silver_customers
17171.0,Raising_stars
17170.0,Raising_stars
17169.0,Gold_customers
17168.0,Fading_flames
17167.0,Raising_stars
17166.0,Gold_customers
17165.0,Raising_stars
17164.0,Gold_customers
17163.0,Gold_customers
17162.0,Gold_customers
17161.0,Fading_flames
17160.0,Gold_customers
17159.0,Gold_customers
17158.0,Gold_customers
17157.0,Platinum_customers
17156.0,Fading_flames
17155.0,Platinum_customers
17154.0,Silver_customers
17153.0,Gold_customers
17152.0,Raising_stars
17151.0,Fading_flames
17150.0,Raising_stars
17149.0,Fading_flames
17148.0,Gold_customers
17147.0,Gold_customers
17146.0,Silver_customers
17145.0,Fading_flames
17144.0,Platinum_customers
17143.0,Fading_flames
